quantity_raw_numeric,arrival_quantity_qtl,unit_clean,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_raw,data_quality_flag
440.85,440.85,QTL,ARR0012175,2026-09-06,MANDI016,Sugarcane,Local,44085.0,KGS,119.0,sugarcane,OK
251.75,251.75,QTL,ARR0014454,2026-04-04,MANDI002,Cotton,Local,251.75 qtl,,,Narma,OK
120.29,120.29,QTL,ARR0016531,2026-07-28,MANDI035,Sugarcane,,120.29 qtl,,64.0,Ganne,OK
134.44,134.44,QTL,ARR0015094,2026-06-25,MANDI042,Wheat,Premium,13444.0,KGS,82.0,wheat,OK
162.84,162.84,QTL,ARR0023221,2026-06-16,MANDI001,Rice,Pusa-1121,162.84 qtl,,137.0,Rice,OK
77.79,77.79,QTL,ARR0002295,2026-07-15,MANDI024,Maize,,7779.000000000001,kg,126.0,Maize,OK
279.49,279.49,QTL,ARR0011804,2026-03-20,MANDI004,Mustard,,279.49 qtl,,98.0,Mustard,OK
366.65,366.65,QTL,ARR0023706,2026-08-12,MANDI018,Wheat,,366.65 qtl,,120.0,wheat,OK
265.48,265.48,QTL,ARR0014319,2026-02-11,MANDI042,Wheat,HD-2967,265.48 qtl,,58.0,गेहूं,OK
57.45,57.45,QTL,ARR0021886,2026-02-03,MANDI020,Cotton,Hybrid,57.45 qtl,,43.0,cotton,OK
434.31,434.31,QTL,ARR0008691,2026-05-19,MANDI025,Sugarcane,Local,43431.0,KGS,,sugarcane,OK
185.66,185.66,QTL,ARR0007082,2026-06-07,MANDI002,Wheat,HD-2967,18.566,Tonnes,88.0,Kanak,OK
429.28,429.28,QTL,,2026-01-20,MANDI042,Wheat,Local,42928.0,KG,17.0,Gehun,OK
366.52,366.52,QTL,ARR0008913,2026-09-03,MANDI057,Wheat,Hybrid,366.52,Q,25.0,GEHUN,OK
231.35,231.35,QTL,ARR0020769,2026-06-28,MANDI019,Sugarcane,Local,231.35,qtl,80.0,sugarcane,OK
226.4,226.4,QTL,ARR0013046,2026-02-25,MANDI037,Sugarcane,Local,22.64,Tonnes,50.0,Ganne,OK
216.9,216.9,QTL,ARR0021369,2026-05-14,MANDI033,Sugarcane,Pusa-1121,21690.0,KGS,120.0,Ganne,OK
353.86,353.86,QTL,,2026-01-12,MANDI042,Mustard,HD-2967,353.86,quintal,12.0,Sarson,OK
491.27,491.27,QTL,ARR0011282,2026-06-21,MANDI001,Wheat,Premium,491.27,Qtl,15.0,WHEAT,OK
347.53,347.53,QTL,ARR0014956,2026-03-20,MANDI040,Maize,Hybrid,34753.0,Kilo,,मक्का,OK
101.08,101.08,QTL,ARR0024687,2026-04-21,MANDI051,Maize,PBW-343,10108.0,kg,60.0,Makki,OK
204.9,204.9,QTL,ARR0020930,2026-06-26,MANDI052,Wheat,Premium,20490.0,KGS,42.0,Wheat,OK
438.15,438.15,QTL,ARR0016981,2026-08-19,MANDI053,Maize,Pusa-1121,438.15,Quintals,43.0,मक्का,OK
469.58,469.58,QTL,ARR0024586,2026-01-19,MANDI050,Cotton,Pusa-1121,46958.0,KGS,99.0,Cotton,OK
81.52,81.52,QTL,ARR0011511,2026-08-21,MANDI013,Wheat,PBW-343,8152.0,kg,113.0,Gehun,OK
135.17,135.17,QTL,ARR0005521,2026-01-04,MANDI004,Maize,PBW-343,13516.999999999998,Kgs,70.0,Maize,OK
88.83,88.83,QTL,ARR0018032,2026-03-01,MANDI019,Sugarcane,Local,88.83 qtl,,77.0,Sugarcane,OK
263.77,263.77,QTL,ARR0011822,2026-08-30,MANDI052,Basmati,PBW-343,"26,377.0 KG",,66.0,Basmati,OK
254.22,254.22,QTL,ARR0002701,2026-06-23,MANDI030,Maize,,25.422,Tonnes,,मक्का,OK
457.85,457.85,QTL,ARR0001701,2026-07-15,MANDI023,Cotton,Local,"45,785.0 KG",,,Cotton,OK
366.69,366.69,QTL,ARR0013597,2026-04-16,MANDI042,Mustard,PBW-343,36669.0,KG,55.0,Mustard,OK
399.56,399.56,QTL,ARR0019158,2026-03-26,MANDI043,Sugarcane,PBW-343,399.56 qtl,,,sugarcane,OK
105.48,105.48,QTL,ARR0006969,2026-08-27,MANDI043,Sugarcane,,10548.0,kg,61.0,Sugarcane,OK
272.63,272.63,QTL,ARR0023958,2026-09-07,MANDI044,Mustard,HD-2967,272.63,quintal,65.0,Sarso,OK
494.32,494.32,QTL,ARR0016323,2026-06-02,MANDI030,Rice,PBW-343,494.32,quintal,135.0,चावल,OK
218.0,218.0,QTL,ARR0006220,2026-08-21,MANDI010,Wheat,Pusa-1121,21.8,tonnes,85.0,Gehun,OK
260.98,260.98,QTL,ARR0021858,2026-08-13,MANDI006,Rice,HD-2967,260.98,quintal,,धान,OK
281.62,281.62,QTL,ARR0000087,2026-05-30,MANDI017,Sugarcane,Premium,281.62 qtl,,133.0,गन्ना,OK
196.1,196.1,QTL,ARR0023331,2026-06-30,MANDI047,Wheat,Hybrid,196.1,qtl,45.0,गेहूं,OK
80.89,80.89,QTL,ARR0018979,2026-07-19,MANDI052,Cotton,,80.89 qtl,,8.0,Cotton,OK
-328.19,-328.19,QTL,ARR0015347,2026-05-14,MANDI034,Mustard,,-328.19,Qtl,124.0,सरसों,OK
291.21,291.21,QTL,ARR0017414,2026-05-03,MANDI033,Sugarcane,Local,291.21,Q,24.0,sugarcane,OK
291.0,291.0,QTL,ARR0000137,2026-04-17,MANDI005,Wheat,Local,29100.0,KGS,25.0,गेहूं,OK
349.51,349.51,QTL,ARR0006973,2026-05-27,MANDI053,Maize,Hybrid,349.51,Quintals,98.0,corn,OK
126.41,126.41,QTL,ARR0011088,2026-02-15,MANDI057,Wheat,Hybrid,12641.0,Kilo,33.0,WHEAT,OK
432.3,432.3,QTL,ARR0019239,2026-01-22,MANDI024,Sugarcane,,432.3,Quintals,20.0,Sugarcane,OK
496.31,496.31,QTL,ARR0015722,2026-02-18,MANDI044,Cotton,PBW-343,49.631,tonnes,79.0,Cotton,OK
166.62,166.62,QTL,ARR0001201,2026-07-10,MANDI037,Cotton,HD-2967,166.62,quintal,94.0,Cotton,OK
55.21,55.21,QTL,ARR0006122,2026-02-20,MANDI048,Cotton,Pusa-1121,5521.0,KG,76.0,कपास,OK
117.98,117.98,QTL,ARR0015749,2026-02-07,MANDI031,Cotton,Local,11.798,MT,134.0,cotton,OK
364.58,364.58,QTL,ARR0012128,2026-02-11,MANDI017,Rice,Hybrid,364.58 qtl,,20.0,धान,OK
439.93,439.93,QTL,ARR0022665,2026-06-26,MANDI007,Cotton,Premium,43.993,tonnes,117.0,Narma,OK
94.01,94.01,QTL,ARR0014126,2026-04-23,MANDI016,Rice,HD-2967,9401.0,Kilo,,चावल,OK
241.58,241.58,QTL,ARR0013623,2026-01-06,MANDI036,Cotton,Premium,241.58,Q,42.0,Kapas,OK
478.66,478.66,QTL,ARR0006297,2026-07-08,MANDI007,Rice,Premium,478.66,Q,82.0,paddy,OK
367.17,367.17,QTL,ARR0003928,2026-04-15,MANDI031,Sugarcane,HD-2967,367.17,Quintals,74.0,गन्ना,OK
473.03,473.03,QTL,ARR0014388,2026-04-16,MANDI019,Sugarcane,PBW-343,47.303,T,80.0,Sugarcane,OK
-4.7588,-4.7588,QTL,ARR0024232,2026-06-22,MANDI031,Maize,Hybrid,-475.88,KG,11.0,Makki,OK
464.53,464.53,QTL,ARR0003607,2026-02-15,MANDI002,Sugarcane,,46453.0,KGS,,sugarcane,OK
151.65,151.65,QTL,ARR0021226,2026-02-28,MANDI011,Cotton,HD-2967,151.65 qtl,,60.0,कपास,OK
451.28,451.28,QTL,ARR0002331,2026-03-21,MANDI037,Wheat,PBW-343,45128.0,Kgs,135.0,Gehun,OK
167.68,167.68,QTL,ARR0011708,2026-01-26,MANDI042,Maize,Hybrid,167.68 qtl,,101.0,मक्का,OK
181.95,181.95,QTL,ARR0002188,2026-05-17,MANDI052,Cotton,PBW-343,181.95,Q,19.0,Kapas,OK
349.78,349.78,QTL,ARR0000196,2026-07-09,MANDI022,Sugarcane,,34.977999999999994,tonnes,18.0,Ganna,OK
392.19,392.19,QTL,ARR0012357,2026-08-02,MANDI045,Mustard,HD-2967,39219.0,KG,,Sarson,OK
262.27,262.27,QTL,,2026-01-29,MANDI056,Sugarcane,Local,262.27 qtl,,91.0,sugarcane,OK
257.64,257.64,QTL,ARR0015955,2026-07-24,MANDI050,Wheat,Premium,25.764,Tonnes,107.0,गेहूं,OK
258.37,258.37,QTL,,2026-07-22,MANDI043,Cotton,Local,258.37,quintal,15.0,cotton,OK
450.31,450.31,QTL,ARR0002669,2026-05-01,MANDI010,Cotton,Hybrid,450.31,quintal,27.0,Narma,OK
60.31,60.31,QTL,ARR0016626,2026-07-26,MANDI044,Sugarcane,Premium,60.31,Quintals,8.0,Ganna,OK
230.73000000000002,230.73000000000002,QTL,ARR0018453,2026-08-15,MANDI046,Cotton,Local,23.073,MT,87.0,कपास,OK
-312.85,-312.85,QTL,ARR0015196,2026-07-04,MANDI057,Sugarcane,Local,-312.85,Qtl,133.0,Ganne,OK
84.17,84.17,QTL,ARR0002762,2026-03-11,MANDI004,Maize,,84.17 qtl,,84.0,corn,OK
75.48,75.48,QTL,ARR0002033,2026-02-22,MANDI021,Rice,Pusa-1121,7.548,tonnes,113.0,धान,OK
207.4,207.4,QTL,ARR0017029,2026-02-18,MANDI026,Cotton,Hybrid,207.4,qtl,99.0,cotton,OK
136.35,136.35,QTL,ARR0005104,2026-07-03,MANDI014,Wheat,HD-2967,13.635,MT,18.0,गेहूं,OK
47.86,47.86,QTL,ARR0013653,2026-08-17,MANDI052,Sugarcane,Pusa-1121,47.86 qtl,,25.0,गन्ना,OK
301.5,301.5,QTL,ARR0001638,2026-05-19,MANDI033,Mustard,PBW-343,301.5,Q,25.0,Mustard,OK
273.46,273.46,QTL,ARR0008313,2026-01-21,MANDI029,Sugarcane,Pusa-1121,27345.999999999996,Kgs,66.0,Ganna,OK
386.54,386.54,QTL,ARR0011174,2026-02-20,MANDI012,Mustard,Pusa-1121,38.654,MT,116.0,Mustard,OK
162.26,162.26,QTL,ARR0023903,2026-02-23,MANDI044,Sugarcane,Local,16226.0,Kgs,72.0,Sugarcane,OK
259.22,259.22,QTL,ARR0003075,2026-05-04,MANDI051,Cotton,Premium,259.22 qtl,,32.0,cotton,OK
77.36,77.36,QTL,ARR0007297,2026-01-24,MANDI014,Wheat,PBW-343,77.36,Qtl,72.0,Wheat,OK
74.88,74.88,QTL,ARR0003279,2026-07-07,MANDI027,Maize,Hybrid,"7,488.0 KG",,30.0,Maize,OK
-127.38,-127.38,QTL,ARR0008004,2026-03-12,MANDI039,Rice,Hybrid,-127.38,Qtl,35.0,paddy,OK
159.01,159.01,QTL,ARR0021767,2026-05-18,MANDI029,Mustard,Premium,159.01,Qtl,,Sarso,OK
479.24,479.24,QTL,ARR0008327,2026-03-30,MANDI001,Rice,Pusa-1121,47924.0,kg,76.0,Chawal,OK
338.19,338.19,QTL,ARR0013517,2026-08-24,MANDI022,Sugarcane,,"33,819.0 KG",,19.0,Ganne,OK
339.73,339.73,QTL,ARR0007353,2026-01-27,MANDI025,Wheat,PBW-343,339.73,Quintals,120.0,Wheat,OK
200.9,200.9,QTL,ARR0013451,2026-05-06,MANDI042,Sugarcane,Local,200.9,Q,93.0,गन्ना,OK
289.36,289.36,QTL,ARR0010752,2026-01-24,MANDI034,Wheat,Local,289.36,Qtl,50.0,गेहूं,OK
428.07,428.07,QTL,ARR0007830,2026-03-03,MANDI054,Maize,Pusa-1121,428.07 qtl,,24.0,corn,OK
199.06,199.06,QTL,ARR0016447,2026-08-18,MANDI010,Sugarcane,Local,19.906,tonnes,139.0,Ganna,OK
447.51,447.51,QTL,ARR0007698,2026-06-05,MANDI031,Mustard,HD-2967,447.51 qtl,,19.0,Mustard,OK
108.94,108.94,QTL,ARR0014428,2026-06-18,MANDI022,Rice,Premium,108.94,Quintals,29.0,paddy,OK
390.51,390.51,QTL,ARR0005669,2026-07-25,MANDI057,Mustard,Pusa-1121,390.51,qtl,130.0,Sarson,OK
407.73,407.73,QTL,ARR0021966,2026-02-13,MANDI048,Wheat,,407.73,quintal,107.0,Gehun,OK
168.14,168.14,QTL,ARR0010660,2026-08-12,MANDI046,Maize,Local,168.14,quintal,71.0,Makki,OK
306.09,306.09,QTL,ARR0017064,2026-01-07,MANDI022,Wheat,,306.09,Q,109.0,Gehun,OK
241.4,241.4,QTL,ARR0018426,2026-04-19,MANDI006,Rice,Local,24140.0,Kilo,37.0,चावल,OK
257.75,257.75,QTL,ARR0008934,2026-09-09,MANDI019,Cotton,PBW-343,25775.0,Kilo,,cotton,OK
152.31,152.31,QTL,ARR0005308,2026-05-28,MANDI038,Maize,Hybrid,152.31,Qtl,148.0,मक्का,OK
11.22,11.22,QTL,ARR0022238,2026-07-23,MANDI043,Rice,PBW-343,1122.0,KGS,122.0,paddy,OK
250.47,250.47,QTL,ARR0020026,2026-02-22,MANDI012,Cotton,PBW-343,250.47 qtl,,,कपास,OK
170.05,170.05,QTL,ARR0023284,2026-03-08,MANDI036,Wheat,,17.005000000000003,T,22.0,गेहूं,OK
328.82,328.82,QTL,ARR0019643,2026-03-20,MANDI037,Mustard,Hybrid,328.82,Q,44.0,mustard,OK
75.06,75.06,QTL,ARR0012856,2026-01-17,MANDI010,Mustard,Hybrid,75.06,qtl,114.0,Mustard,OK
287.3,287.3,QTL,ARR0018258,2026-08-23,MANDI024,Basmati,Hybrid,"28,730.0 KG",,22.0,Basmati,OK
399.46,399.46,QTL,ARR0021129,2026-07-18,MANDI025,Mustard,PBW-343,"39,946.0 KG",,45.0,Sarson,OK
273.48,273.48,QTL,ARR0019297,2026-08-21,MANDI056,Sugarcane,Local,27.348000000000003,T,144.0,Ganne,OK
167.28,167.28,QTL,ARR0011036,2026-03-07,MANDI051,Sugarcane,Local,16728.0,Kgs,76.0,Ganna,OK
205.02,205.02,QTL,ARR0020412,2026-01-08,MANDI020,Mustard,Hybrid,20502.0,kg,95.0,Sarson,OK
173.81,173.81,QTL,ARR0005489,2026-03-16,MANDI055,Sugarcane,Premium,17.381,MT,54.0,Ganna,OK
281.03,281.03,QTL,ARR0016679,2026-05-09,MANDI056,Wheat,Pusa-1121,28.102999999999998,MT,47.0,Kanak,OK
202.51,202.51,QTL,ARR0008025,2026-06-07,MANDI004,Cotton,Premium,202.51,Q,,Kapas,OK
36.06,36.06,QTL,ARR0010749,2026-08-14,MANDI033,Rice,Pusa-1121,3.6060000000000003,tonnes,35.0,धान,OK
136.07,136.07,QTL,ARR0016874,2026-05-12,MANDI040,Maize,Pusa-1121,136.07,qtl,62.0,Corn,OK
33.85,33.85,QTL,ARR0000691,2026-01-21,MANDI045,Wheat,Local,3385.0,kg,8.0,Wheat,OK
407.75,407.75,QTL,ARR0012014,2026-07-24,MANDI008,Sugarcane,PBW-343,407.75,Quintals,137.0,गन्ना,OK
-161.64,-161.64,QTL,ARR0016987,2026-06-19,MANDI027,Sugarcane,Pusa-1121,-161.64,Qtl,41.0,गन्ना,OK
-1.1077,-1.1077,QTL,ARR0010104,2026-02-13,MANDI020,Mustard,Hybrid,-110.77,KG,118.0,Sarson,OK
200.78,200.78,QTL,ARR0001015,2026-08-22,MANDI039,Mustard,Hybrid,20078.0,kg,56.0,सरसों,OK
418.74,418.74,QTL,ARR0000870,2026-07-21,MANDI036,Maize,Local,418.74,quintal,42.0,Maize,OK
174.95,174.95,QTL,ARR0001994,2026-02-22,MANDI015,Maize,Local,174.95,Quintals,15.0,Makki,OK
450.57,450.57,QTL,ARR0010627,2026-06-03,MANDI023,Sugarcane,,45057.0,Kgs,,Ganne,OK
134.59,134.59,QTL,ARR0011950,2026-07-13,MANDI018,Rice,Pusa-1121,134.59,qtl,72.0,धान,OK
386.86,386.86,QTL,ARR0014840,2026-04-04,MANDI015,Cotton,,38.686,T,34.0,कपास,OK
499.83,499.83,QTL,ARR0014925,2026-02-10,MANDI019,Sugarcane,,499.83 qtl,,,Ganna,OK
-2.7773000000000003,-2.7773000000000003,QTL,ARR0010559,2026-07-30,MANDI022,Rice,,-277.73,KG,44.0,paddy,OK
23.3,23.3,QTL,ARR0007611,2026-08-15,MANDI046,Rice,PBW-343,"2,330.0 KG",,34.0,Dhaan,OK
368.62,368.62,QTL,ARR0005284,2026-02-13,MANDI034,Rice,Premium,36862.0,Kgs,43.0,paddy,OK
362.34,362.34,QTL,ARR0004371,2026-05-11,MANDI006,Cotton,Local,36234.0,KGS,97.0,Kapas,OK
444.80000000000007,444.80000000000007,QTL,ARR0001362,2026-01-09,MANDI019,Sugarcane,Premium,44.480000000000004,tonnes,115.0,गन्ना,OK
158.14,158.14,QTL,ARR0017911,2026-02-28,MANDI047,Wheat,Hybrid,15.813999999999998,tonnes,31.0,Kanak,OK
-1.3153,-1.3153,QTL,ARR0001630,2026-06-10,MANDI048,Cotton,Premium,-131.53,KG,23.0,कपास,OK
131.49,131.49,QTL,ARR0012626,2026-08-13,MANDI049,Mustard,Premium,131.49 qtl,,84.0,Sarson,OK
388.7,388.7,QTL,ARR0001552,2026-08-30,MANDI053,Maize,Hybrid,388.7,Q,134.0,Maize,OK
55.23,55.23,QTL,ARR0020811,2026-02-28,MANDI021,Wheat,,"5,523.0 KG",,82.0,Gehun,OK
136.89,136.89,QTL,ARR0017722,2026-01-20,MANDI044,Maize,,13688.999999999998,Kilo,131.0,मक्का,OK
491.24,491.24,QTL,,2026-01-02,MANDI041,Maize,HD-2967,491.24,Quintals,,Maize,OK
310.18,310.18,QTL,ARR0008253,2026-07-31,MANDI031,Maize,Pusa-1121,31.018,MT,126.0,Makki,OK
388.26,388.26,QTL,ARR0010443,2026-05-22,MANDI013,Mustard,HD-2967,38826.0,kg,79.0,सरसों,OK
423.23,423.23,QTL,ARR0014632,2026-02-01,MANDI042,Maize,Hybrid,42323.0,KG,79.0,Corn,OK
-40.04,-40.04,QTL,ARR0022061,2026-02-25,MANDI038,Maize,PBW-343,-40.04,Qtl,117.0,Corn,OK
440.43999999999994,440.43999999999994,QTL,ARR0005040,2026-03-15,MANDI040,Maize,Premium,44.044,T,,corn,OK
415.28,415.28,QTL,ARR0018731,2026-08-19,MANDI033,Rice,Premium,41.528,T,,Chawal,OK
258.37,258.37,QTL,ARR0024846,2026-05-29,MANDI034,Sugarcane,HD-2967,258.37,Q,91.0,sugarcane,OK
491.08,491.08,QTL,ARR0005695,2026-07-08,MANDI055,Cotton,PBW-343,49.108,T,49.0,कपास,OK
326.23,326.23,QTL,ARR0005120,2026-05-28,MANDI052,Wheat,HD-2967,326.23,Q,97.0,GEHUN,OK
446.06,446.06,QTL,ARR0001135,2026-03-26,MANDI035,Sugarcane,PBW-343,44.606,MT,74.0,Ganne,OK
400.06,400.06,QTL,ARR0010997,2026-07-14,MANDI045,Wheat,Local,40006.0,KG,107.0,GEHUN,OK
443.68,443.68,QTL,ARR0010279,2026-01-04,MANDI002,Mustard,,44.368,T,,mustard,OK
402.36,402.36,QTL,ARR0010452,2026-04-18,MANDI029,Mustard,HD-2967,40236.0,kg,82.0,Sarson,OK
401.99,401.99,QTL,ARR0004018,2026-06-17,MANDI005,Maize,Local,40.199,T,100.0,Makka,OK
-4.8839,-4.8839,QTL,ARR0010410,2026-09-04,MANDI050,Cotton,Premium,-488.39,KG,63.0,Kapas,OK
186.82,186.82,QTL,ARR0002425,2026-02-01,MANDI050,Cotton,Pusa-1121,18682.0,Kgs,22.0,कपास,OK
475.79,475.79,QTL,ARR0004139,2026-08-30,MANDI010,Cotton,Pusa-1121,47579.0,Kgs,104.0,Cotton,OK
415.3,415.3,QTL,ARR0012049,2026-07-25,MANDI005,Maize,Hybrid,415.3,qtl,,Corn,OK
34.44,34.44,QTL,ARR0000860,2026-06-18,MANDI034,Mustard,Hybrid,34.44,Qtl,,Sarson,OK
-1.8953,-1.8953,QTL,ARR0002963,2026-02-17,MANDI009,Maize,Pusa-1121,-189.53,KG,64.0,Corn,OK
414.37,414.37,QTL,ARR0002427,2026-04-09,MANDI041,Rice,Pusa-1121,414.37,quintal,53.0,Chawal,OK
171.13,171.13,QTL,ARR0023865,2026-04-04,MANDI025,Sugarcane,Hybrid,17.113,T,,Ganna,OK
198.0,198.0,QTL,ARR0017749,2026-04-30,MANDI017,Rice,Premium,19800.0,KG,45.0,धान,OK
170.38,170.38,QTL,ARR0007675,2026-03-03,MANDI051,Rice,HD-2967,17038.0,kg,31.0,चावल,OK
428.87,428.87,QTL,ARR0018164,2026-01-15,MANDI024,Wheat,Local,428.87,Q,120.0,Wheat,OK
266.51,266.51,QTL,ARR0019875,2026-08-23,MANDI049,Maize,Hybrid,"26,651.0 KG",,131.0,Corn,OK
304.48,304.48,QTL,ARR0024655,2026-05-21,MANDI024,Sugarcane,Hybrid,30448.0,Kgs,18.0,Ganna,OK
445.08,445.08,QTL,ARR0018486,2026-04-28,MANDI030,Mustard,,445.08,Q,,Mustard,OK
208.74,208.74,QTL,ARR0018203,2026-08-03,MANDI024,Cotton,Pusa-1121,"20,874.0 KG",,109.0,Kapas,OK
421.52,421.52,QTL,ARR0016754,2026-01-31,MANDI053,Cotton,Hybrid,42152.0,kg,114.0,cotton,OK
21.299999999999997,21.299999999999997,QTL,ARR0004938,2026-07-11,MANDI056,Maize,Premium,2.13,tonnes,40.0,Makka,OK
392.08,392.08,QTL,ARR0010897,2026-06-22,MANDI040,Maize,,392.08,qtl,123.0,Maize,OK
-214.6,-214.6,QTL,ARR0005286,2026-06-19,MANDI014,Mustard,Pusa-1121,-214.6,Qtl,120.0,mustard,OK
393.93,393.93,QTL,ARR0008368,2026-09-08,MANDI045,Wheat,Pusa-1121,39393.0,KG,50.0,Kanak,OK
271.64,271.64,QTL,ARR0012906,2026-08-05,MANDI041,Maize,Hybrid,271.64,Q,87.0,corn,OK
24.55,24.55,QTL,ARR0002094,2026-04-06,MANDI026,Mustard,Hybrid,"2,455.0 KG",,140.0,Sarso,OK
165.79000000000002,165.79000000000002,QTL,ARR0023698,2026-02-25,MANDI008,Rice,Premium,16.579,MT,65.0,धान,OK
310.82,310.82,QTL,ARR0011337,2026-08-20,MANDI007,Sugarcane,PBW-343,310.82,Qtl,84.0,Sugarcane,OK
458.86,458.86,QTL,ARR0011684,2026-07-23,MANDI005,Mustard,Pusa-1121,"45,886.0 KG",,142.0,सरसों,OK
324.26,324.26,QTL,ARR0007818,2026-02-01,MANDI048,Wheat,Local,32.426,tonnes,68.0,Kanak,OK
310.32,310.32,QTL,ARR0001921,2026-02-21,MANDI037,Sugarcane,Premium,31032.0,Kgs,89.0,गन्ना,OK
118.57,118.57,QTL,ARR0000083,2026-05-01,MANDI011,Maize,,118.57 qtl,,42.0,Corn,OK
462.05,462.05,QTL,ARR0017201,2026-04-30,MANDI026,Rice,Pusa-1121,462.05 qtl,,77.0,Dhaan,OK
169.52,169.52,QTL,ARR0013319,2026-08-31,MANDI020,Cotton,Local,16952.0,KGS,54.0,Narma,OK
394.31,394.31,QTL,ARR0022736,2026-01-25,MANDI043,Rice,Local,39431.0,KG,56.0,Rice,OK
-431.55,-431.55,QTL,ARR0004397,2026-02-07,MANDI006,Sugarcane,HD-2967,-431.55,Qtl,113.0,Ganne,OK
210.17,210.17,QTL,ARR0008476,2026-03-12,MANDI053,Mustard,HD-2967,210.17,Quintals,71.0,Sarson,OK
309.11,309.11,QTL,ARR0020505,2026-06-14,MANDI012,Wheat,,30911.0,Kilo,104.0,GEHUN,OK
318.67,318.67,QTL,ARR0018846,2026-06-01,MANDI008,Maize,Pusa-1121,318.67,Q,118.0,Maize,OK
354.38,354.38,QTL,ARR0001814,2026-03-02,MANDI005,Rice,Hybrid,35.438,tonnes,,Paddy,OK
98.45,98.45,QTL,ARR0001272,2026-04-18,MANDI004,Mustard,Premium,98.45,Qtl,,Sarson,OK
17.81,17.81,QTL,ARR0015227,2026-04-03,MANDI024,Maize,Local,1780.9999999999998,Kilo,92.0,Corn,OK
148.33,148.33,QTL,,2026-01-14,MANDI044,Cotton,HD-2967,148.33,quintal,116.0,कपास,OK
373.47,373.47,QTL,ARR0024447,2026-05-20,MANDI024,Cotton,HD-2967,373.47,Qtl,53.0,Cotton,OK
35.68,35.68,QTL,ARR0015675,2026-01-01,MANDI039,Cotton,HD-2967,3.568,Tonnes,106.0,कपास,OK
29.76,29.76,QTL,ARR0015439,2026-07-03,MANDI022,Wheat,Local,"2,976.0 KG",,40.0,wheat,OK
143.12,143.12,QTL,ARR0023677,2026-04-21,MANDI013,Mustard,,143.12,quintal,116.0,Sarso,OK
17.51,17.51,QTL,ARR0022737,2026-09-02,MANDI028,Mustard,Hybrid,17.51,qtl,98.0,Sarson,OK
261.83,261.83,QTL,ARR0002643,2026-06-22,MANDI049,Maize,PBW-343,"26,183.0 KG",,46.0,Corn,OK
466.3,466.3,QTL,ARR0009281,2026-07-15,MANDI048,Sugarcane,Hybrid,466.3,Qtl,38.0,Ganna,OK
210.62,210.62,QTL,,2026-06-29,MANDI055,Wheat,PBW-343,210.62,quintal,150.0,wheat,OK
91.08,91.08,QTL,ARR0018690,2026-07-09,MANDI032,Maize,HD-2967,91.08,Q,45.0,मक्का,OK
392.73,392.73,QTL,ARR0022704,2026-06-26,MANDI030,Cotton,PBW-343,39.273,tonnes,81.0,Narma,OK
109.31,109.31,QTL,ARR0004196,2026-07-18,MANDI053,Maize,HD-2967,10931.0,Kgs,97.0,Makka,OK
-4.0091,-4.0091,QTL,ARR0013033,2026-08-05,MANDI047,Maize,PBW-343,-400.91,KG,118.0,Makka,OK
239.79,239.79,QTL,,2026-06-27,MANDI038,Sugarcane,Premium,23979.0,KG,137.0,Ganne,OK
130.19,130.19,QTL,ARR0012361,2026-02-28,MANDI042,Wheat,Hybrid,13019.0,kg,,Kanak,OK
389.56,389.56,QTL,ARR0003850,2026-04-06,MANDI011,Maize,Premium,38956.0,Kgs,142.0,Maize,OK
158.02,158.02,QTL,ARR0023627,2026-01-19,MANDI005,Wheat,Pusa-1121,"15,802.000000000002 KG",,,WHEAT,OK
-16.87,-16.87,QTL,ARR0016195,2026-03-24,MANDI007,Sugarcane,Local,-16.87,Qtl,42.0,Ganne,OK
299.67,299.67,QTL,ARR0015254,2026-05-25,MANDI056,Mustard,Pusa-1121,29.967000000000002,Tonnes,19.0,Sarso,OK
59.19,59.19,QTL,ARR0019234,2026-08-31,MANDI002,Maize,Pusa-1121,5919.0,KG,70.0,Makka,OK
55.59,55.59,QTL,ARR0016194,2026-07-11,MANDI049,Sugarcane,HD-2967,5.559,T,24.0,गन्ना,OK
244.34,244.34,QTL,ARR0003555,2026-02-25,MANDI053,Wheat,,244.34,Q,9.0,गेहूं,OK
246.89,246.89,QTL,ARR0018580,2026-08-12,MANDI052,Sugarcane,Hybrid,"24,689.0 KG",,16.0,Sugarcane,OK
430.71,430.71,QTL,ARR0013238,2026-04-20,MANDI043,Maize,HD-2967,43.071,MT,96.0,corn,OK
374.34,374.34,QTL,ARR0002601,2026-05-28,MANDI054,Wheat,HD-2967,"37,434.0 KG",,122.0,गेहूं,OK
249.49,249.49,QTL,ARR0022236,2026-05-11,MANDI016,Rice,Local,24949.0,kg,,Paddy,OK
486.5,486.5,QTL,ARR0001519,2026-01-18,MANDI031,Cotton,Premium,48.65,MT,27.0,Narma,OK
21.53,21.53,QTL,ARR0004118,2026-02-21,MANDI025,Cotton,Pusa-1121,2.153,MT,137.0,cotton,OK
359.2,359.2,QTL,ARR0010826,2026-08-21,MANDI031,Cotton,Premium,359.2,quintal,146.0,cotton,OK
490.46,490.46,QTL,ARR0005756,2026-07-11,MANDI022,Wheat,PBW-343,490.46 qtl,,16.0,Gehun,OK
